user_id,gym_id,checkin_time,checkout_time,workout_type,calories_burned,duration_minutes,session_date,session_month,session_weekday,session_hour,valid_duration,calories_per_minute,age,age_group,gender,user_location,subscription_plan,sign_up_date,location,gym_type,facilities,price_per_month
user_2417,gym_10,2023-03-29 10:21:00,2023-03-29 10:59:00,Yoga,1215,38.0,2023-03-29,2023-03,Wednesday,10,True,31.973684210526315,53,45-54,Male,Denver,Basic,2021-12-10,San Jose,Premium,"Swimming Pool, Sauna, CrossFit",19.99
user_1239,gym_8,2023-09-16 07:43:00,2023-09-16 08:45:00,Swimming,585,62.0,2023-09-16,2023-09,Saturday,7,True,9.435483870967742,25,25-34,Female,Orlando,Student,2023-03-27,San Diego,Standard,"Basketball Court, Sauna, CrossFit",9.99
user_2949,gym_2,2023-01-24 15:15:00,2023-01-24 16:42:00,Weightlifting,615,87.0,2023-01-24,2023-01,Tuesday,15,True,7.068965517241379,60,55-64,Non-binary,Orlando,Basic,2022-08-19,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",19.99
user_741,gym_10,2023-04-26 06:00:00,2023-04-26 07:33:00,Yoga,1357,93.0,2023-04-26,2023-04,Wednesday,6,True,14.591397849462366,34,25-34,Male,Atlanta,Student,2023-02-13,San Jose,Premium,"Swimming Pool, Sauna, CrossFit",9.99
user_3884,gym_7,2023-03-11 18:28:00,2023-03-11 20:58:00,Yoga,406,150.0,2023-03-11,2023-03,Saturday,18,True,2.7066666666666666,30,25-34,Male,Seattle,Pro,2021-04-25,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",49.99
user_4133,gym_7,2023-06-09 20:09:00,2023-06-09 22:13:00,Pilates,1287,124.0,2023-06-09,2023-06,Friday,20,True,10.379032258064516,39,35-44,Male,Boston,Pro,2022-01-02,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",49.99
user_2844,gym_6,2023-04-10 09:21:00,2023-04-10 09:53:00,Swimming,1677,32.0,2023-04-10,2023-04,Monday,9,True,52.40625,36,35-44,Female,Austin,Student,2021-05-29,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",9.99
user_1536,gym_1,2023-02-17 13:48:00,2023-02-17 16:03:00,CrossFit,1680,135.0,2023-02-17,2023-02,Friday,13,True,12.444444444444445,22,18-24,Male,Miami,Student,2022-08-09,New York,Premium,"Climbing Wall, Swimming Pool, Basketball Court",9.99
user_369,gym_6,2023-02-14 13:46:00,2023-02-14 16:25:00,Cardio,1817,159.0,2023-02-14,2023-02,Tuesday,13,True,11.427672955974844,19,18-24,Male,Atlanta,Student,2022-04-07,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",9.99
user_2272,gym_5,2023-08-20 14:37:00,2023-08-20 15:40:00,Weightlifting,666,63.0,2023-08-20,2023-08,Sunday,14,True,10.571428571428571,25,25-34,Male,Atlanta,Basic,2022-11-11,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",19.99
user_1958,gym_6,2023-02-20 10:19:00,2023-02-20 11:20:00,Swimming,913,61.0,2023-02-20,2023-02,Monday,10,True,14.967213114754099,58,55-64,Non-binary,Las Vegas,Pro,2021-11-06,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",49.99
user_4910,gym_7,2023-08-23 12:32:00,2023-08-23 13:51:00,Swimming,1377,79.0,2023-08-23,2023-08,Wednesday,12,True,17.430379746835442,47,45-54,Female,Denver,Basic,2023-05-06,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",19.99
user_1099,gym_3,2023-08-23 06:04:00,2023-08-23 06:55:00,Swimming,1039,51.0,2023-08-23,2023-08,Wednesday,6,True,20.372549019607842,64,55-64,Female,Detroit,Pro,2021-07-20,Chicago,Budget,"Sauna, Climbing Wall, Swimming Pool",49.99
user_2772,gym_2,2023-09-26 09:45:00,2023-09-26 10:55:00,Weightlifting,369,70.0,2023-09-26,2023-09,Tuesday,9,True,5.271428571428571,20,18-24,Male,San Francisco,Student,2021-03-20,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",9.99
user_1392,gym_10,2023-07-10 20:51:00,2023-07-10 23:36:00,Yoga,714,165.0,2023-07-10,2023-07,Monday,20,True,4.327272727272727,64,55-64,Male,Boston,Pro,2023-05-08,San Jose,Premium,"Swimming Pool, Sauna, CrossFit",49.99
user_1648,gym_3,2023-06-23 11:48:00,2023-06-23 13:06:00,Cardio,891,78.0,2023-06-23,2023-06,Friday,11,True,11.423076923076923,23,18-24,Male,Boston,Student,2021-03-31,Chicago,Budget,"Sauna, Climbing Wall, Swimming Pool",9.99
user_2032,gym_2,2023-05-11 11:16:00,2023-05-11 12:24:00,Swimming,1025,68.0,2023-05-11,2023-05,Thursday,11,True,15.073529411764707,29,25-34,Male,Atlanta,Student,2023-01-24,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",9.99
user_1679,gym_9,2023-04-25 12:49:00,2023-04-25 15:27:00,Yoga,1048,158.0,2023-04-25,2023-04,Tuesday,12,True,6.632911392405063,19,18-24,Female,Orlando,Basic,2021-03-10,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",19.99
user_2147,gym_9,2023-02-27 11:31:00,2023-02-27 12:51:00,CrossFit,1123,80.0,2023-02-27,2023-02,Monday,11,True,14.0375,36,35-44,Female,Orlando,Student,2023-06-30,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",9.99
user_2825,gym_3,2023-08-03 07:23:00,2023-08-03 09:55:00,Weightlifting,1138,152.0,2023-08-03,2023-08,Thursday,7,True,7.4868421052631575,21,18-24,Male,Seattle,Pro,2021-03-22,Chicago,Budget,"Sauna, Climbing Wall, Swimming Pool",49.99
user_3297,gym_2,2023-01-08 20:28:00,2023-01-08 22:14:00,Pilates,434,106.0,2023-01-08,2023-01,Sunday,20,True,4.09433962264151,64,55-64,Male,Las Vegas,Student,2022-11-25,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",9.99
user_4171,gym_2,2023-04-23 17:37:00,2023-04-23 18:18:00,Pilates,725,41.0,2023-04-23,2023-04,Sunday,17,True,17.682926829268293,20,18-24,Female,Denver,Student,2021-07-22,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",9.99
user_3782,gym_9,2023-09-17 13:28:00,2023-09-17 14:50:00,Yoga,1379,82.0,2023-09-17,2023-09,Sunday,13,True,16.817073170731707,31,25-34,Male,Seattle,Student,2022-01-12,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",9.99
user_2232,gym_6,2023-05-24 06:08:00,2023-05-24 07:48:00,Weightlifting,609,100.0,2023-05-24,2023-05,Wednesday,6,True,6.09,47,45-54,Male,Detroit,Student,2022-09-10,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",9.99
user_3365,gym_7,2023-10-04 18:15:00,2023-10-04 19:01:00,Yoga,812,46.0,2023-10-04,2023-10,Wednesday,18,True,17.652173913043477,59,55-64,Female,San Francisco,Pro,2021-10-04,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",49.99
user_3129,gym_5,2023-02-05 12:36:00,2023-02-05 14:48:00,Swimming,336,132.0,2023-02-05,2023-02,Sunday,12,True,2.5454545454545454,45,45-54,Female,Austin,Basic,2021-10-22,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",19.99
user_1273,gym_2,2023-07-23 11:52:00,2023-07-23 12:29:00,Cardio,335,37.0,2023-07-23,2023-07,Sunday,11,True,9.054054054054054,49,45-54,Female,San Francisco,Pro,2022-09-12,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",49.99
user_1980,gym_9,2023-03-17 06:24:00,2023-03-17 08:44:00,Swimming,875,140.0,2023-03-17,2023-03,Friday,6,True,6.25,53,45-54,Female,Miami,Student,2022-04-27,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",9.99
user_3698,gym_9,2023-06-18 14:29:00,2023-06-18 16:39:00,Pilates,588,130.0,2023-06-18,2023-06,Sunday,14,True,4.523076923076923,24,18-24,Male,San Francisco,Pro,2021-08-05,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",49.99
user_2188,gym_4,2023-01-30 13:15:00,2023-01-30 15:45:00,Weightlifting,461,150.0,2023-01-30,2023-01,Monday,13,True,3.0733333333333333,42,35-44,Male,Boston,Pro,2021-07-23,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",49.99
user_2407,gym_4,2023-01-24 11:50:00,2023-01-24 13:47:00,CrossFit,576,117.0,2023-01-24,2023-01,Tuesday,11,True,4.923076923076923,35,35-44,Female,Boston,Pro,2022-03-29,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",49.99
user_1577,gym_7,2023-09-14 09:34:00,2023-09-14 10:19:00,Cardio,826,45.0,2023-09-14,2023-09,Thursday,9,True,18.355555555555554,58,55-64,Female,Austin,Basic,2022-12-03,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",19.99
user_3480,gym_6,2023-10-12 15:54:00,2023-10-12 17:46:00,Weightlifting,1032,112.0,2023-10-12,2023-10,Thursday,15,True,9.214285714285714,55,55-64,Female,Atlanta,Basic,2022-11-21,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",19.99
user_3546,gym_10,2023-02-06 17:54:00,2023-02-06 18:42:00,Cardio,814,48.0,2023-02-06,2023-02,Monday,17,True,16.958333333333332,59,55-64,Male,Denver,Basic,2023-09-08,San Jose,Premium,"Swimming Pool, Sauna, CrossFit",19.99
user_1470,gym_10,2023-10-03 18:57:00,2023-10-03 21:07:00,Swimming,1228,130.0,2023-10-03,2023-10,Tuesday,18,True,9.446153846153846,32,25-34,Non-binary,Austin,Student,2022-01-14,San Jose,Premium,"Swimming Pool, Sauna, CrossFit",9.99
user_980,gym_7,2023-06-24 14:34:00,2023-06-24 15:45:00,Pilates,1351,71.0,2023-06-24,2023-06,Saturday,14,True,19.028169014084508,37,35-44,Female,Orlando,Pro,2021-04-05,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",49.99
user_1256,gym_9,2023-08-03 19:02:00,2023-08-03 20:53:00,Swimming,1549,111.0,2023-08-03,2023-08,Thursday,19,True,13.954954954954955,18,18-24,Male,Denver,Student,2022-08-22,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",9.99
user_3689,gym_5,2023-08-17 08:33:00,2023-08-17 09:59:00,Swimming,619,86.0,2023-08-17,2023-08,Thursday,8,True,7.1976744186046515,47,45-54,Female,San Francisco,Pro,2022-07-24,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",49.99
user_1642,gym_8,2023-07-26 11:34:00,2023-07-26 13:10:00,Weightlifting,486,96.0,2023-07-26,2023-07,Wednesday,11,True,5.0625,51,45-54,Female,Detroit,Basic,2021-04-21,San Diego,Standard,"Basketball Court, Sauna, CrossFit",19.99
user_300,gym_9,2023-08-27 20:53:00,2023-08-27 23:15:00,CrossFit,653,142.0,2023-08-27,2023-08,Sunday,20,True,4.598591549295775,50,45-54,Female,Miami,Pro,2022-06-22,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",49.99
user_4522,gym_9,2023-03-12 10:55:00,2023-03-12 12:05:00,Swimming,463,70.0,2023-03-12,2023-03,Sunday,10,True,6.614285714285714,18,18-24,Male,Denver,Basic,2021-08-05,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",19.99
user_3043,gym_8,2023-10-15 08:21:00,2023-10-15 11:06:00,Swimming,444,165.0,2023-10-15,2023-10,Sunday,8,True,2.690909090909091,42,35-44,Female,Detroit,Basic,2021-07-21,San Diego,Standard,"Basketball Court, Sauna, CrossFit",19.99
user_401,gym_1,2023-05-07 13:39:00,2023-05-07 16:07:00,Pilates,1940,148.0,2023-05-07,2023-05,Sunday,13,True,13.108108108108109,39,35-44,Male,San Francisco,Student,2021-08-22,New York,Premium,"Climbing Wall, Swimming Pool, Basketball Court",9.99
user_1281,gym_10,2023-04-27 12:36:00,2023-04-27 15:18:00,Weightlifting,1727,162.0,2023-04-27,2023-04,Thursday,12,True,10.660493827160494,48,45-54,Male,San Francisco,Basic,2022-11-08,San Jose,Premium,"Swimming Pool, Sauna, CrossFit",19.99
user_4837,gym_4,2023-05-21 08:20:00,2023-05-21 09:01:00,Pilates,1177,41.0,2023-05-21,2023-05,Sunday,8,True,28.70731707317073,47,45-54,Female,Austin,Basic,2023-05-14,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",19.99
user_862,gym_10,2023-05-18 07:11:00,2023-05-18 08:17:00,Swimming,1022,66.0,2023-05-18,2023-05,Thursday,7,True,15.484848484848484,39,35-44,Male,Boston,Pro,2023-01-14,San Jose,Premium,"Swimming Pool, Sauna, CrossFit",49.99
user_4590,gym_4,2023-01-17 13:31:00,2023-01-17 16:24:00,CrossFit,829,173.0,2023-01-17,2023-01,Tuesday,13,True,4.791907514450867,55,55-64,Female,Las Vegas,Basic,2023-03-22,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",19.99
user_2574,gym_7,2023-01-16 20:36:00,2023-01-16 21:55:00,Pilates,1475,79.0,2023-01-16,2023-01,Monday,20,True,18.670886075949365,62,55-64,Female,San Francisco,Pro,2021-10-27,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",49.99
user_2785,gym_9,2023-10-01 12:55:00,2023-10-01 14:17:00,CrossFit,1391,82.0,2023-10-01,2023-10,Sunday,12,True,16.963414634146343,56,55-64,Female,Austin,Student,2022-06-14,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",9.99
user_4186,gym_6,2023-05-18 13:05:00,2023-05-18 13:58:00,Swimming,639,53.0,2023-05-18,2023-05,Thursday,13,True,12.056603773584905,44,35-44,Male,Miami,Student,2022-07-26,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",9.99
user_4160,gym_7,2023-04-28 16:46:00,2023-04-28 18:12:00,CrossFit,337,86.0,2023-04-28,2023-04,Friday,16,True,3.9186046511627906,62,55-64,Male,Miami,Pro,2022-12-11,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",49.99
user_1112,gym_3,2023-05-26 08:32:00,2023-05-26 11:25:00,CrossFit,1074,173.0,2023-05-26,2023-05,Friday,8,True,6.208092485549133,19,18-24,Female,Miami,Basic,2022-11-15,Chicago,Budget,"Sauna, Climbing Wall, Swimming Pool",19.99
user_1057,gym_8,2023-03-25 14:53:00,2023-03-25 15:35:00,Cardio,447,42.0,2023-03-25,2023-03,Saturday,14,True,10.642857142857142,40,35-44,Male,Denver,Basic,2022-05-17,San Diego,Standard,"Basketball Court, Sauna, CrossFit",19.99
user_1096,gym_3,2023-05-27 07:33:00,2023-05-27 09:39:00,Weightlifting,1396,126.0,2023-05-27,2023-05,Saturday,7,True,11.079365079365079,55,55-64,Male,Orlando,Pro,2022-02-16,Chicago,Budget,"Sauna, Climbing Wall, Swimming Pool",49.99
user_2301,gym_1,2023-09-28 19:33:00,2023-09-28 20:36:00,Pilates,886,63.0,2023-09-28,2023-09,Thursday,19,True,14.063492063492063,52,45-54,Female,Austin,Student,2021-06-20,New York,Premium,"Climbing Wall, Swimming Pool, Basketball Court",9.99
user_3992,gym_6,2023-08-02 08:41:00,2023-08-02 10:00:00,Yoga,881,79.0,2023-08-02,2023-08,Wednesday,8,True,11.151898734177216,25,25-34,Female,Miami,Basic,2023-02-18,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",19.99
user_514,gym_7,2023-07-16 14:57:00,2023-07-16 16:28:00,Cardio,1295,91.0,2023-07-16,2023-07,Sunday,14,True,14.23076923076923,29,25-34,Male,Detroit,Basic,2023-09-09,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",19.99
user_4232,gym_4,2023-03-14 07:07:00,2023-03-14 09:15:00,Weightlifting,817,128.0,2023-03-14,2023-03,Tuesday,7,True,6.3828125,58,55-64,Female,Seattle,Student,2022-04-20,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",9.99
user_2677,gym_3,2023-09-17 16:57:00,2023-09-17 18:44:00,Pilates,747,107.0,2023-09-17,2023-09,Sunday,16,True,6.981308411214953,27,25-34,Female,Seattle,Student,2021-04-17,Chicago,Budget,"Sauna, Climbing Wall, Swimming Pool",9.99
user_121,gym_7,2023-02-14 17:57:00,2023-02-14 19:53:00,Weightlifting,530,116.0,2023-02-14,2023-02,Tuesday,17,True,4.568965517241379,41,35-44,Female,Orlando,Basic,2022-07-27,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",19.99
user_1502,gym_2,2023-08-07 19:36:00,2023-08-07 21:40:00,Cardio,927,124.0,2023-08-07,2023-08,Monday,19,True,7.475806451612903,46,45-54,Male,Seattle,Pro,2022-10-28,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",49.99
user_2848,gym_1,2023-10-13 08:44:00,2023-10-13 09:46:00,Yoga,1118,62.0,2023-10-13,2023-10,Friday,8,True,18.032258064516128,41,35-44,Male,Seattle,Basic,2022-10-01,New York,Premium,"Climbing Wall, Swimming Pool, Basketball Court",19.99
user_4920,gym_6,2023-09-10 20:31:00,2023-09-10 21:43:00,Yoga,1801,72.0,2023-09-10,2023-09,Sunday,20,True,25.01388888888889,39,35-44,Female,Austin,Student,2021-03-12,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",9.99
user_1118,gym_9,2023-03-28 20:40:00,2023-03-28 22:22:00,Yoga,226,102.0,2023-03-28,2023-03,Tuesday,20,True,2.215686274509804,60,55-64,Female,Detroit,Student,2023-06-16,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",9.99
user_505,gym_4,2023-03-12 16:07:00,2023-03-12 18:51:00,CrossFit,772,164.0,2023-03-12,2023-03,Sunday,16,True,4.7073170731707314,20,18-24,Male,Detroit,Student,2023-08-02,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",9.99
user_2992,gym_8,2023-07-12 16:35:00,2023-07-12 18:42:00,Weightlifting,710,127.0,2023-07-12,2023-07,Wednesday,16,True,5.590551181102362,45,45-54,Female,Seattle,Pro,2021-06-10,San Diego,Standard,"Basketball Court, Sauna, CrossFit",49.99
user_1624,gym_10,2023-02-16 16:05:00,2023-02-16 17:33:00,Cardio,1805,88.0,2023-02-16,2023-02,Thursday,16,True,20.511363636363637,55,55-64,Male,Seattle,Student,2022-02-16,San Jose,Premium,"Swimming Pool, Sauna, CrossFit",9.99
user_2239,gym_9,2023-04-30 19:18:00,2023-04-30 19:50:00,Weightlifting,1373,32.0,2023-04-30,2023-04,Sunday,19,True,42.90625,47,45-54,Male,Miami,Basic,2022-04-20,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",19.99
user_2434,gym_6,2023-02-06 12:26:00,2023-02-06 13:02:00,Pilates,879,36.0,2023-02-06,2023-02,Monday,12,True,24.416666666666668,23,18-24,Male,Austin,Basic,2021-02-22,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",19.99
user_803,gym_7,2023-10-01 07:06:00,2023-10-01 07:39:00,Weightlifting,603,33.0,2023-10-01,2023-10,Sunday,7,True,18.272727272727273,59,55-64,Male,Las Vegas,Student,2021-06-15,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",9.99
user_4374,gym_5,2023-09-14 19:57:00,2023-09-14 21:51:00,Swimming,576,114.0,2023-09-14,2023-09,Thursday,19,True,5.052631578947368,18,18-24,Male,Las Vegas,Basic,2021-09-20,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",19.99
user_1472,gym_4,2023-05-29 07:50:00,2023-05-29 08:50:00,Pilates,1123,60.0,2023-05-29,2023-05,Monday,7,True,18.716666666666665,26,25-34,Female,Atlanta,Pro,2021-11-24,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",49.99
user_827,gym_4,2023-01-30 14:44:00,2023-01-30 17:06:00,Swimming,720,142.0,2023-01-30,2023-01,Monday,14,True,5.070422535211268,33,25-34,Non-binary,Atlanta,Pro,2022-09-04,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",49.99
user_1429,gym_2,2023-03-06 18:00:00,2023-03-06 20:56:00,Yoga,544,176.0,2023-03-06,2023-03,Monday,18,True,3.090909090909091,29,25-34,Non-binary,Seattle,Pro,2022-08-30,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",49.99
user_2444,gym_2,2023-02-20 07:06:00,2023-02-20 09:22:00,Pilates,1010,136.0,2023-02-20,2023-02,Monday,7,True,7.426470588235294,59,55-64,Female,San Francisco,Basic,2021-04-27,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",19.99
user_4875,gym_4,2023-09-13 16:17:00,2023-09-13 18:40:00,Cardio,1422,143.0,2023-09-13,2023-09,Wednesday,16,True,9.944055944055943,39,35-44,Male,Atlanta,Student,2021-03-24,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",9.99
user_4307,gym_5,2023-05-19 12:28:00,2023-05-19 14:03:00,Yoga,851,95.0,2023-05-19,2023-05,Friday,12,True,8.957894736842105,28,25-34,Non-binary,Austin,Student,2021-06-28,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",9.99
user_4986,gym_5,2023-05-29 12:33:00,2023-05-29 13:09:00,Yoga,257,36.0,2023-05-29,2023-05,Monday,12,True,7.138888888888889,48,45-54,Male,Detroit,Pro,2022-06-04,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",49.99
user_3782,gym_6,2023-04-13 09:57:00,2023-04-13 12:32:00,CrossFit,1269,155.0,2023-04-13,2023-04,Thursday,9,True,8.187096774193549,31,25-34,Male,Seattle,Student,2022-01-12,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",9.99
user_2026,gym_10,2023-03-06 19:12:00,2023-03-06 20:06:00,Yoga,1034,54.0,2023-03-06,2023-03,Monday,19,True,19.14814814814815,58,55-64,Male,Seattle,Student,2021-01-13,San Jose,Premium,"Swimming Pool, Sauna, CrossFit",9.99
user_2318,gym_4,2023-10-13 10:46:00,2023-10-13 13:12:00,Weightlifting,853,146.0,2023-10-13,2023-10,Friday,10,True,5.842465753424658,56,55-64,Non-binary,Seattle,Student,2022-11-11,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",9.99
user_1007,gym_2,2023-09-17 12:09:00,2023-09-17 14:38:00,Cardio,870,149.0,2023-09-17,2023-09,Sunday,12,True,5.8389261744966445,26,25-34,Male,Orlando,Pro,2021-11-02,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",49.99
user_1638,gym_8,2023-08-09 11:41:00,2023-08-09 13:32:00,Pilates,487,111.0,2023-08-09,2023-08,Wednesday,11,True,4.387387387387387,49,45-54,Male,Atlanta,Pro,2023-04-08,San Diego,Standard,"Basketball Court, Sauna, CrossFit",49.99
user_845,gym_5,2023-05-29 14:06:00,2023-05-29 15:31:00,Pilates,747,85.0,2023-05-29,2023-05,Monday,14,True,8.788235294117648,39,35-44,Female,San Francisco,Student,2021-03-29,Phoenix,Standard,"Basketball Court, CrossFit, Swimming Pool",9.99
user_4494,gym_8,2023-03-13 09:46:00,2023-03-13 11:46:00,Weightlifting,1148,120.0,2023-03-13,2023-03,Monday,9,True,9.566666666666666,23,18-24,Male,Las Vegas,Pro,2021-12-08,San Diego,Standard,"Basketball Court, Sauna, CrossFit",49.99
user_3288,gym_6,2023-07-31 13:54:00,2023-07-31 15:57:00,Cardio,1384,123.0,2023-07-31,2023-07,Monday,13,True,11.252032520325203,52,45-54,Male,Seattle,Pro,2021-08-22,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",49.99
user_3504,gym_9,2023-04-27 09:12:00,2023-04-27 11:05:00,CrossFit,341,113.0,2023-04-27,2023-04,Thursday,9,True,3.017699115044248,54,45-54,Male,San Francisco,Pro,2021-04-05,Dallas,Premium,"Sauna, CrossFit, Yoga Classes",49.99
user_2862,gym_4,2023-01-31 16:09:00,2023-01-31 17:04:00,Weightlifting,861,55.0,2023-01-31,2023-01,Tuesday,16,True,15.654545454545454,64,55-64,Male,Denver,Pro,2022-05-04,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",49.99
user_639,gym_8,2023-09-27 07:29:00,2023-09-27 08:54:00,Cardio,523,85.0,2023-09-27,2023-09,Wednesday,7,True,6.152941176470589,20,18-24,Female,Orlando,Pro,2021-06-21,San Diego,Standard,"Basketball Court, Sauna, CrossFit",49.99
user_493,gym_10,2023-09-29 13:11:00,2023-09-29 15:19:00,Weightlifting,404,128.0,2023-09-29,2023-09,Friday,13,True,3.15625,45,45-54,Female,Boston,Student,2022-06-15,San Jose,Premium,"Swimming Pool, Sauna, CrossFit",9.99
user_2999,gym_2,2023-04-25 06:27:00,2023-04-25 08:38:00,Yoga,387,131.0,2023-04-25,2023-04,Tuesday,6,True,2.954198473282443,23,18-24,Male,Boston,Pro,2022-04-16,Los Angeles,Budget,"Climbing Wall, Yoga Classes, Sauna",49.99
user_3658,gym_7,2023-06-13 19:45:00,2023-06-13 21:28:00,Cardio,647,103.0,2023-06-13,2023-06,Tuesday,19,True,6.281553398058253,62,55-64,Female,San Francisco,Pro,2021-12-21,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",49.99
user_2176,gym_4,2023-07-17 08:18:00,2023-07-17 09:10:00,Weightlifting,1840,52.0,2023-07-17,2023-07,Monday,8,True,35.38461538461539,19,18-24,Female,Denver,Pro,2022-05-05,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",49.99
user_1486,gym_7,2023-06-14 17:44:00,2023-06-14 19:06:00,CrossFit,351,82.0,2023-06-14,2023-06,Wednesday,17,True,4.280487804878049,48,45-54,Non-binary,Denver,Pro,2021-01-20,San Antonio,Premium,"Sauna, Basketball Court, Swimming Pool",49.99
user_4544,gym_8,2023-03-31 15:28:00,2023-03-31 16:40:00,Pilates,714,72.0,2023-03-31,2023-03,Friday,15,True,9.916666666666666,38,35-44,Non-binary,Miami,Pro,2022-03-07,San Diego,Standard,"Basketball Court, Sauna, CrossFit",49.99
user_559,gym_6,2023-02-21 10:16:00,2023-02-21 11:08:00,Weightlifting,1001,52.0,2023-02-21,2023-02,Tuesday,10,True,19.25,34,25-34,Male,Miami,Basic,2021-12-30,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",19.99
user_3749,gym_10,2023-03-10 18:46:00,2023-03-10 21:43:00,Weightlifting,761,177.0,2023-03-10,2023-03,Friday,18,True,4.299435028248587,30,25-34,Male,San Francisco,Student,2021-01-09,San Jose,Premium,"Swimming Pool, Sauna, CrossFit",9.99
user_970,gym_6,2023-08-15 16:29:00,2023-08-15 18:35:00,Yoga,1044,126.0,2023-08-15,2023-08,Tuesday,16,True,8.285714285714286,43,35-44,Male,San Francisco,Pro,2022-12-30,Philadelphia,Budget,"Swimming Pool, Climbing Wall, Sauna",49.99
user_4010,gym_3,2023-01-02 07:20:00,2023-01-02 09:41:00,Swimming,865,141.0,2023-01-02,2023-01,Monday,7,True,6.134751773049645,43,35-44,Male,Denver,Pro,2021-04-06,Chicago,Budget,"Sauna, Climbing Wall, Swimming Pool",49.99
user_86,gym_4,2023-06-17 11:31:00,2023-06-17 13:15:00,Pilates,539,104.0,2023-06-17,2023-06,Saturday,11,True,5.1826923076923075,41,35-44,Non-binary,Seattle,Student,2022-02-08,Houston,Premium,"Climbing Wall, Basketball Court, Swimming Pool",9.99
user_4973,gym_8,2023-05-04 07:38:00,2023-05-04 10:20:00,Swimming,869,162.0,2023-05-04,2023-05,Thursday,7,True,5.364197530864198,52,45-54,Female,Boston,Student,2022-01-05,San Diego,Standard,"Basketball Court, Sauna, CrossFit",9.99
